Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,BFO CLIF specification label,BFO OWL specification label,curator note,CVDO definition,CVDO editor note,definition,definition source,editor note,editor preferred term,elucidation,example of usage,has associated axiom(fol),has associated axiom(nl),has axiom label,http://data.bioontology.org/metadata/prefixIRI,http://purl.obolibrary.org/obo/BFO_0000055,http://purl.obolibrary.org/obo/BFO_0000066,http://purl.obolibrary.org/obo/BFO_0000132,http://purl.obolibrary.org/obo/BFO_0000172,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,term editor
http://purl.obolibrary.org/obo/CVDO_0000238,permanent atrial fibrillation,,An atrial fibrillation disease that is characterized by an atrial fibrillation episode longer than 7 days which does not terminate by cardioversion.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000092,,,,,An atrial fibrillation disease that is characterized by an atrial fibrillation episode longer than 7 days which does not terminate by cardioversion.,,,,,,,,,,,CVDO:0000238,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000578,hypertensive cardiomyopathy,,A hypertensive heart disease leading to a hypertrophy and dysfunction of the left ventricle.,FALSE,,,http://purl.obolibrary.org/obo/DOID_11516,,,,,A hypertensive heart disease leading to a hypertrophy and dysfunction of the left ventricle.,,,,,,,,,,,CVDO:0000578,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_7234,FMA_7234,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:7234,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_11563,DOID_11563,,A disease characterized by an inflammation of a retinal artery.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease characterized by an inflammation of a retinal artery.,,,,,,,,,,,DOID:11563,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_9540,DOID_9540,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:9540,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000486,monomorphic ventricular tachycardia (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000486,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000262,pericardium disease,,A disease affecting the pericardium.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting the pericardium.,"Since pericardium is not a part of heart according to FMA, pericardium disease is not classified as a heart disease.",,,,,,,,,,CVDO:0000262,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_12282,DOID_12282,,,FALSE,,,http://purl.obolibrary.org/obo/DOID_3875,,,,,,,,,,,,,,,,DOID:12282,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_8515,DOID_8515,,"A disease characterized by a dilatation or hypertrophy of the myocardium of right ventricle of the heart as a response to increased resistance or high blood pressure in the lungs, involving a failure of the right side of the heart.",FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,"A disease characterized by a dilatation or hypertrophy of the myocardium of right ventricle of the heart as a response to increased resistance or high blood pressure in the lungs, involving a failure of the right side of the heart.","Although the 1995 classification of cardiomyopathies did not include cor pulmonale, it should have included it, given the definition of cardiomyopathy it adopted.",,,,,,,,,,DOID:8515,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_5644,DOID_5644,,A disease characterized by the displacement of a degenerated tricuspid valve leaflet into the right atrium during systole.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease characterized by the displacement of a degenerated tricuspid valve leaflet into the right atrium during systole.,,,,,,,,,,,DOID:5644,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_484,DOID_484,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:484,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000500,aortic valve disorder,,A disorder always located in the aortic valve.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,A disorder always located in the aortic valve.,,,,,,,,,,,CVDO:0000500,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000476,left bundle branch block (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000319,,,,,,,,,,,,,,,,CVDO:0000476,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000459,coronary artery hardening,,A pathological process of a coronary artery hardening.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000223,,,,,A pathological process of a coronary artery hardening.,,,,,,,,,,,CVDO:0000459,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000586,heart valve pathological process,,A pathological process occurring in a heart valve.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process occurring in a heart valve.,,,,,,,,,,,CVDO:0000586,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000569,cardiomyopathy (2008 definition),,"A heart disease in which the heart muscle is structurally and functionally abnormal, in the absence of coronary artery disease, hypertension, valvular disease and congenital heart disease sufficient to cause the observed myocardial abnormality.
(adapted from Elliott et al., 2008, European Heart Journal, 29, 270-276)",FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,"A heart disease in which the heart muscle is structurally and functionally abnormal, in the absence of coronary artery disease, hypertension, valvular disease and congenital heart disease sufficient to cause the observed myocardial abnormality.
(adapted from Elliott et al., 2008, European Heart Journal, 29, 270-276)","Contemporary (e.g. Elliott et al. 2008) definitions of cardiomyopathy exclude ischemic cardiomyopathy, hypertensive cardiomyopathy and valvular cardiomyopathy.",,,,,,,,,,CVDO:0000569,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000015,heart disorder,,A disorder located in the heart.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,A disorder located in the heart.,,,,,,,,,,,CVDO:0000015,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_1787,DOID_1787,,A disease characterized by an inflammation of the pericardium.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease characterized by an inflammation of the pericardium.,,,,,,,,,,,DOID:1787,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_864,DOID_864,,A disease characterized by an inflammation of a vein.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease characterized by an inflammation of a vein.,,,,,,,,,,,DOID:864,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000502,pulmonary valve disorder,,A disorder always located in the pulmonary valve.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,A disorder always located in the pulmonary valve.,,,,,,,,,,,CVDO:0000502,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000496,premature ventricular contraction (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000496,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000410,inflammation process in an iliac vein,,An inflammation process occurring in an iliac vein.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000403,,,,,An inflammation process occurring in an iliac vein.,,,,,,,,,,,CVDO:0000410,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000239,right ventricular myocardium dilatation,,A pathological process of dilatation of the myocardium of a right cardiac ventricle.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000330,,,,,A pathological process of dilatation of the myocardium of a right cardiac ventricle.,,,,,,,,,,,CVDO:0000239,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000256,genetic hypertrophic cardiomyopathy,,A hypertrophic cardiomyopathy that has a genetic origin.,FALSE,,,http://purl.obolibrary.org/obo/DOID_11984,,,,,A hypertrophic cardiomyopathy that has a genetic origin.,,,,,,,,,,,CVDO:0000256,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_2349,DOID_2349,,,FALSE,,,http://purl.obolibrary.org/obo/DOID_2868,,,,,,,,,,,,,,,,DOID:2349,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_13209,DOID_13209,,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,DOID:13209,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000487,ventricular fibrillation (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000487,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000597,congenital disease,,"A disease existing at birth, or developping during the first month after birth.",FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,"A disease existing at birth, or developping during the first month after birth.",,,,,,,,,,,CVDO:0000597,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000063,OGMS_0000063,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000015,,,,,,,,,,,,,,,,OGMS:0000063,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000170,pulmonary valve improper close during right ventricular diastole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000210,,,,,,,,,,,,,,,,CVDO:0000170,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000280,vascular blood circulation pathological process,,A pathological process involving the blood circulation in a blood vessel.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process involving the blood circulation in a blood vessel.,,,,,,,,,,,CVDO:0000280,,http://purl.obolibrary.org/obo/FMA_3710,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000040,pericardium pathological process,,A pathological process involving or occuring in the pericardium.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process involving or occuring in the pericardium.,,,,,,,,,,,CVDO:0000040,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000023,pericardium disorder,,A disorder always located in the pericardium.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,A disorder always located in the pericardium.,"Since the pericardium is not a part of the heart according to FMA, pericardium disorder is not classified as a heart disorder.",,,,,,,,,,CVDO:0000023,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000002,continuant,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000001,,Continuant,continuant,,,,,,"Continuant doesn't have a closure axiom because the subclasses don't necessarily exhaust all possibilites. For example, in an expansion involving bringing in some of Ceuster's other portions of reality, questions are raised as to whether universals are continuants|BFO 2 Reference: Continuant entities are entities which can be sliced to yield parts only along the spatial dimension, yielding for example the parts of your table which we call its legs, its top, its nails. ‘My desk stretches from the window to the door. It has spatial parts, and can be sliced (in space) in two. With respect to time, however, a thing is a continuant.’ [60, p. 240",,"A continuant is an entity that persists, endures, or continues to exist through time while maintaining its identity. (axiom label in BFO2 Reference: [008-002])",,(forall (x) (if (Material Entity x) (exists (t) (and (TemporalRegion t) (existsAt x t))))) // axiom label in BFO2 CLIF: [011-002] |(forall (x y) (if (and (Continuant x) (exists (t) (continuantPartOfAt y x t))) (Continuant y))) // axiom label in BFO2 CLIF: [009-002] |(forall (x) (if (Continuant x) (Entity x))) // axiom label in BFO2 CLIF: [008-002] |(forall (x y) (if (and (Continuant x) (exists (t) (hasContinuantPartOfAt y x t))) (Continuant y))) // axiom label in BFO2 CLIF: [126-001] ,"if b is a material entity, then there is some temporal interval (referred to below as a one-dimensional temporal region) during which b exists. (axiom label in BFO2 Reference: [011-002])|if b is a continuant and if, for some t, cis continuant_part of b at t, then c is a continuant. (axiom label in BFO2 Reference: [009-002])|if b is a continuant and if, for some t, c has_continuant_part b at t, then c is a continuant. (axiom label in BFO2 Reference: [126-001])",,BFO:0000002,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/CVDO_0000510,angina pectoris,,A heart ischemia accompanied by pain.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000556,,,,,A heart ischemia accompanied by pain.,"Angina pectoris is sometimes taken to refer to the pain itself, rather than to the pathological process behind it.",,,,,,,,,,CVDO:0000510,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000094,OGMS_0000094,,,FALSE,,,,,,,,,,,,,,,,,,,OGMS:0000094,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000596,genetic heart disease,,A heart disease that has a genetic disorder.,FALSE,,,http://purl.obolibrary.org/obo/DOID_114,,,,,A heart disease that has a genetic disorder.,,,,,,,,,,,CVDO:0000596,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000579,congenital heart disease,,"A heart disease existing at birth, or developping during the first month after birth.",FALSE,,,http://purl.obolibrary.org/obo/DOID_114,,,,,"A heart disease existing at birth, or developping during the first month after birth.",,,,,,,,,,,CVDO:0000579,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_7235,FMA_7235,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:7235,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_0050451,DOID_0050451,,A heart conduction disease that is characterised by abnormal electrocardiogram (ECG) findings and an increased risk of sudden cardiac death by ventricular tachyarrhytmia.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000472,,,,,A heart conduction disease that is characterised by abnormal electrocardiogram (ECG) findings and an increased risk of sudden cardiac death by ventricular tachyarrhytmia.,,,,,,,,,,,DOID:0050451,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000501,tricuspid valve disorder,,A disorder always located in the tricuspid valve.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,A disorder always located in the tricuspid valve.,,,,,,,,,,,CVDO:0000501,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_10591,DOID_10591,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:10591,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000477,tachycardia (disease),tachyarrhythmia (disease),,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000477,,,,,,,,tachyarrhythmia (disease),,,,,,
http://purl.obolibrary.org/obo/CVDO_0000587,aortic valve pathological process,,A pathological process occurring in an aortic valve.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process occurring in an aortic valve.,,,,,,,,,,,CVDO:0000587,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000160,mitral valve leaflet displacement into the left atrium during left ventricular systole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000530,,,,,,,,,,,,,,,,CVDO:0000160,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000023,role,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000017,,Role,role,,,,,,"BFO 2 Reference: One major family of examples of non-rigid universals involves roles, and ontologies developed for corresponding administrative purposes may consist entirely of representatives of entities of this sort. Thus ‘professor’, defined as follows,b instance_of professor at t =Def. there is some c, c instance_of professor role & c inheres_in b at t.denotes a non-rigid universal and so also do ‘nurse’, ‘student’, ‘colonel’, ‘taxpayer’, and so forth. (These terms are all, in the jargon of philosophy, phase sortals.) By using role terms in definitions, we can create a BFO conformant treatment of such entities drawing on the fact that, while an instance of professor may be simultaneously an instance of trade union member, no instance of the type professor role is also (at any time) an instance of the type trade union member role (any more than any instance of the type color is at any time an instance of the type length).If an ontology of employment positions should be defined in terms of roles following the above pattern, this enables the ontology to do justice to the fact that individuals instantiate the corresponding universals –  professor, sergeant, nurse – only during certain phases in their lives.",,"b is a role means: b is a realizable entity & b exists because there is some single bearer that is in some special physical, social, or institutional set of circumstances in which this bearer does not have to be& b is not such that, if it ceases to exist, then the physical make-up of the bearer is thereby changed. (axiom label in BFO2 Reference: [061-001])","the student role|the role of a building in serving as a military target|the priest role|John’s role of husband to Mary is dependent on Mary’s role of wife to John, and both are dependent on the object aggregate comprising John and Mary as member parts joined together through the relational quality of being married.|the role of subject in a clinical trial|the role of a stone in marking a property boundary|the role of a boundary to demarcate two neighboring administrative territories",(forall (x) (if (Role x) (RealizableEntity x))) // axiom label in BFO2 CLIF: [061-001] ,,,BFO:0000023,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/BFO_0000001,entity,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Entity,entity,,,,,,"BFO 2 Reference: In all areas of empirical inquiry we encounter general terms of two sorts. First are general terms which refer to universals or types:animaltuberculosissurgical procedurediseaseSecond, are general terms used to refer to groups of entities which instantiate a given universal but do not correspond to the extension of any subuniversal of that universal because there is nothing intrinsic to the entities in question by virtue of which they – and only they – are counted as belonging to the given group. Examples are: animal purchased by the Emperortuberculosis diagnosed on a Wednesdaysurgical procedure performed on a patient from Stockholmperson identified as candidate for clinical trial #2056-555person who is signatory of Form 656-PPVpainting by Leonardo da VinciSuch terms, which represent what are called ‘specializations’ in [81|Entity doesn't have a closure axiom because the subclasses don't necessarily exhaust all possibilites. For example Werner Ceusters 'portions of reality' include 4 sorts, entities (as BFO construes them), universals, configurations, and relations. It is an open question as to whether entities as construed in BFO will at some point also include these other portions of reality. See, for example, 'How to track absolutely everything' at http://www.referent-tracking.com/_RTU/papers/CeustersICbookRevised.pdf",,An entity is anything that exists or has existed or will exist. (axiom label in BFO2 Reference: [001-001]),the Second World War|Julius Caesar|Verdi’s Requiem|your body mass index,,,,BFO:0000001,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/BFO_0000035,process boundary,,p is a process boundary =Def. p is a temporal part of a process & p has no proper temporal parts. (axiom label in BFO2 Reference: [084-001]),FALSE,,,http://purl.obolibrary.org/obo/BFO_0000003,,ProcessBoundary,p-boundary,,,,p is a process boundary =Def. p is a temporal part of a process & p has no proper temporal parts. (axiom label in BFO2 Reference: [084-001]),,,,,the boundary between the 2nd and 3rd year of your life.,(forall (x) (if (ProcessBoundary x) (exists (y) (and (ZeroDimensionalTemporalRegion y) (occupiesTemporalRegion x y))))) // axiom label in BFO2 CLIF: [085-002] |(iff (ProcessBoundary a) (exists (p) (and (Process p) (temporalPartOf a p) (not (exists (b) (properTemporalPartOf b a)))))) // axiom label in BFO2 CLIF: [084-001] ,Every process boundary occupies_temporal_region a zero-dimensional temporal region. (axiom label in BFO2 Reference: [085-002]),,BFO:0000035,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/CVDO_0000041,acute pericarditis,,A pericarditis that has an acute disease course.,FALSE,,,http://purl.obolibrary.org/obo/DOID_1787,,,,,A pericarditis that has an acute disease course.,,,,,,,,,,,CVDO:0000041,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_67165,FMA_67165,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000040,,,,,,"This class was relocated as a son of BFO 'Material entity', and BFO 2.0 'located in at all times' relations were added between relevant FMA classes; they should ultimately be replaced by a genuine version of FMA using BFO 2.0 relations.",,,,,,,,,,FMA:67165,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000511,stable angina pectoris,,An angina that is not unstable.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000510,,,,,An angina that is not unstable.,,,,,,,,,,,CVDO:0000511,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_2316,DOID_2316,,An ischemia of the brain.,FALSE,,,,,,,,An ischemia of the brain.,,,,,,,,,,,DOID:2316,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000024,fiat object part,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000040,,FiatObjectPart,fiat-object-part,,,,,,BFO 2 Reference: Most examples of fiat object parts are associated with theoretically drawn divisions,,"b is a fiat object part = Def. b is a material entity which is such that for all times t, if b exists at t then there is some object c such that b proper continuant_part of  c at t and c is demarcated from the remainder of c by a two-dimensional continuant fiat boundary. (axiom label in BFO2 Reference: [027-004])","the FMA:regional parts of an intact human body.|the Western hemisphere of the Earth|the division of the planet into hemispheres|the dorsal and ventral surfaces of the body|the upper and lower lobes of the left lung|the division of the brain into regions|or with divisions drawn by cognitive subjects for practical reasons, such as the division of a cake (before slicing) into (what will become) slices (and thus member parts of an object aggregate). However, this does not mean that fiat object parts are dependent for their existence on divisions or delineations effected by cognitive subjects. If, for example, it is correct to conceive geological layers of the Earth as fiat object parts of the Earth, then even though these layers were first delineated in recent times, still existed long before such delineation and what holds of these layers (for example that the oldest layers are also the lowest layers) did not begin to hold because of our acts of delineation.Treatment of material entity in BFOExamples viewed by some as problematic cases for the trichotomy of fiat object part, object, and object aggregate include: a mussel on (and attached to) a rock, a slime mold, a pizza, a cloud, a galaxy, a railway train with engine and multiple carriages, a clonal stand of quaking aspen, a bacterial community (biofilm), a broken femur. Note that, as Aristotle already clearly recognized, such problematic cases – which lie at or near the penumbra of instances defined by the categories in question – need not invalidate these categories. The existence of grey objects does not prove that there are not objects which are black and objects which are white; the existence of mules does not prove that there are not objects which are donkeys and objects which are horses. It does, however, show that the examples in question need to be addressed carefully in order to show how they can be fitted into the proposed scheme, for example by recognizing additional subdivisions [29",(forall (x) (if (FiatObjectPart x) (and (MaterialEntity x) (forall (t) (if (existsAt x t) (exists (y) (and (Object y) (properContinuantPartOfAt x y t)))))))) // axiom label in BFO2 CLIF: [027-004] ,,,BFO:0000024,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/DOID_3669,DOID_3669,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:3669,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_66645,FMA_66645,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:66645,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000285,diabetic macroangiopathy,,,FALSE,,,http://purl.obolibrary.org/obo/DOID_11713,,,,,,,,,,,,,,,,CVDO:0000285,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000175,retrograd blood flow through aortic valve during left ventricular diastole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000182,,,,,,,,,,,,,,,,CVDO:0000175,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_1461,DOID_1461,,An embolism due to an embolus made of cholesterol.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000225,,,,,An embolism due to an embolus made of cholesterol.,,,,,,,,,,,DOID:1461,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000405,inflammation process in an endocardium,,An inflammation process occurring in the endocardium.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000403,,,,,An inflammation process occurring in the endocardium.,,,,,,,,,,,CVDO:0000405,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000515,heart pathological process involving a tricuspid valve,,A heart pathological process that has a tricuspid valve as a participant.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,,,A heart pathological process that has a tricuspid valve as a participant.,,,,,,,,,CVDO:0000515,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_21185,FMA_21185,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:21185,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000506,pulmonary valve narrowed opening during right ventricular systole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000503,,,,,,,,,,,,,,,,CVDO:0000506,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_4078,DOID_4078,,"A disease in which some disorder of a tricuspid valve prevents it from opening properly during right ventricular diastole, occasioning disturbance in the anterograd blood flow through the valve.",FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,"A disease in which some disorder of a tricuspid valve prevents it from opening properly during right ventricular diastole, occasioning disturbance in the anterograd blood flow through the valve.",,,,,,,,,,,DOID:4078,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000275,thromboembolism,,A pathological process constituted by a thrombosis (creating a blood clot) and a subsequent embolism (involving the blood clot as the embolus).,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process constituted by a thrombosis (creating a blood clot) and a subsequent embolism (involving the blood clot as the embolus).,,,,,,,,,,,CVDO:0000275,,http://purl.obolibrary.org/obo/FMA_3710,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000505,mitral valve narrowed opening during left ventricular diastole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000503,,,,,,,,,,,,,,,,CVDO:0000505,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000059,OGMS_0000059,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000015,,,,,,,,,,,,,,,,OGMS:0000059,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000183,disturbed anterograd blood flow through a heart valve,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000279,,,,,,,,,,,,,,,,CVDO:0000183,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000042,chronic pericarditis,,A pericarditis that has a chronic disease course.,FALSE,,,http://purl.obolibrary.org/obo/DOID_1787,,,,,A pericarditis that has a chronic disease course.,,,,,,,,,,,CVDO:0000042,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_0050700,DOID_0050700,,"Disease of the myocardium associated with cardiac dysfunction.
(Report of the 1995 World Health Organization/International Society and Federation of Cardiology Task Force on the Definition and Classification of Cardiomyopathies)",FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,"Disease of the myocardium associated with cardiac dysfunction.
(Report of the 1995 World Health Organization/International Society and Federation of Cardiology Task Force on the Definition and Classification of Cardiomyopathies)","DOID label ""cardiomyopathy"" was changed.",,,,,,,,,,DOID:0050700,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_50762,FMA_50762,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:50762,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000141,immaterial entity,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000004,,ImmaterialEntity,immaterial,,,,,,"BFO 2 Reference: Immaterial entities are divided into two subgroups:boundaries and sites, which bound, or are demarcated in relation, to material entities, and which can thus change location, shape and size and as their material hosts move or change shape or size (for example: your nasal passage; the hold of a ship; the boundary of Wales (which moves with the rotation of the Earth) [38, 7, 10",,,,,,,BFO:0000141,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/CVDO_0000139,bradycardia (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000139,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000156,myxomatous degenerated structure in a mitral valve leaflet,,A degenerated structure in a mitral valve leaflet due to myxomatous proliferation.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000420,,,,,,,A degenerated structure in a mitral valve leaflet due to myxomatous proliferation.,,,,,,,,,CVDO:0000156,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_49893,FMA_49893,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:49893,,,,,,,,,,,,,,
