Class ID,Preferred Label,Synonym,Definitions,Parents
http://purl.obolibrary.org/obo/GO_0051239,'regulation of multicellular organismal process',,"'Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs.'",http://purl.obolibrary.org/obo/GO_0050789
http://purl.obolibrary.org/obo/GO_0051240,'positive regulation of multicellular organismal process',,"'Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs.'",http://purl.obolibrary.org/obo/GO_0051239	http://purl.obolibrary.org/obo/GO_0048518
http://purl.obolibrary.org/obo/GO_0051241,'negative regulation of multicellular organismal process',,"'Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs.'",http://purl.obolibrary.org/obo/GO_0051239	http://purl.obolibrary.org/obo/GO_0048519
http://purl.obolibrary.org/obo/GO_0051246,'regulation of protein metabolic process',,"'Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein.'",http://purl.obolibrary.org/obo/GO_0080090	http://purl.obolibrary.org/obo/GO_0051171	http://purl.obolibrary.org/obo/GO_0060255
http://purl.obolibrary.org/obo/GO_0051247,'positive regulation of protein metabolic process',,"'Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein.'",http://purl.obolibrary.org/obo/GO_0010604	http://purl.obolibrary.org/obo/GO_0051173	http://purl.obolibrary.org/obo/GO_0051246
http://purl.obolibrary.org/obo/GO_0051249,'regulation of lymphocyte activation',,"'Any process that modulates the frequency, rate or extent of lymphocyte activation.'",http://purl.obolibrary.org/obo/GO_0002694
http://purl.obolibrary.org/obo/GO_0051251,'positive regulation of lymphocyte activation',,"'Any process that activates or increases the frequency, rate or extent of lymphocyte activation.'",http://purl.obolibrary.org/obo/GO_0002696	http://purl.obolibrary.org/obo/GO_0051249
http://purl.obolibrary.org/obo/GO_0051270,'regulation of cellular component movement',,"'Any process that modulates the frequency, rate or extent of the movement of a cellular component.'",http://purl.obolibrary.org/obo/GO_0032879	http://purl.obolibrary.org/obo/GO_0050794
http://purl.obolibrary.org/obo/GO_0051272,'positive regulation of cellular component movement',,"'Any process that activates or increases the frequency, rate or extent of the movement of a cellular component.'",http://purl.obolibrary.org/obo/GO_0051270	http://purl.obolibrary.org/obo/GO_0048522
http://purl.obolibrary.org/obo/GO_0051282,'regulation of sequestering of calcium ion',,"'Any process that modulates the frequency, rate or extent of the binding or confining calcium ions such that they are separated from other components of a biological system.'",http://purl.obolibrary.org/obo/GO_0032879	http://purl.obolibrary.org/obo/GO_0065008	http://purl.obolibrary.org/obo/GO_0050794
http://purl.obolibrary.org/obo/GO_0051283,'negative regulation of sequestering of calcium ion',,"'Any process that stops, prevents, or reduces the frequency, rate or extent of the binding or confining calcium ions such that they are separated from other components of a biological system.'",http://purl.obolibrary.org/obo/GO_0051282	http://purl.obolibrary.org/obo/GO_0048523
http://purl.obolibrary.org/obo/GO_0051336,'regulation of hydrolase activity',,"'Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3.'",http://purl.obolibrary.org/obo/GO_0050790
http://purl.obolibrary.org/obo/GO_0051338,'regulation of transferase activity',,"'Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2.'",http://purl.obolibrary.org/obo/GO_0050790
http://purl.obolibrary.org/obo/GO_0051339,'regulation of lyase activity',,"'Any process that modulates the frequency, rate or extent of lyase activity, the catalysis of the cleavage of C-C, C-O, C-N and other bonds by other means than by hydrolysis or oxidation, or conversely adding a group to a double bond. They differ from other enzymes in that two substrates are involved in one reaction direction, but only one in the other direction. When acting on the single substrate, a molecule is eliminated and this generates either a new double bond or a new ring.'",http://purl.obolibrary.org/obo/GO_0050790
http://purl.obolibrary.org/obo/GO_0051345,'positive regulation of hydrolase activity',,"'Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds.'",http://purl.obolibrary.org/obo/GO_0051336	http://purl.obolibrary.org/obo/GO_0043085
http://purl.obolibrary.org/obo/GO_0051347,'positive regulation of transferase activity',,"'Any process that activates or increases the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from a donor compound to an acceptor.'",http://purl.obolibrary.org/obo/GO_0051338	http://purl.obolibrary.org/obo/GO_0043085
http://purl.obolibrary.org/obo/GO_0051350,'negative regulation of lyase activity',,"'Any process that stops or reduces the rate of lyase activity, the catalysis of the cleavage of C-C, C-O, C-N and other bonds by other means than by hydrolysis or oxidation, or conversely adding a group to a double bond.'",http://purl.obolibrary.org/obo/GO_0051339	http://purl.obolibrary.org/obo/GO_0043086
http://purl.obolibrary.org/obo/GO_0051384,'response to glucocorticoid',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glucocorticoid stimulus. Glucocorticoids are hormonal C21 corticosteroids synthesized from cholesterol with the ability to bind with the cortisol receptor and trigger similar effects. Glucocorticoids act primarily on carbohydrate and protein metabolism, and have anti-inflammatory effects.'",http://purl.obolibrary.org/obo/GO_0048545
http://purl.obolibrary.org/obo/GO_0051480,'regulation of cytosolic calcium ion concentration',,'Any process involved in the maintenance of an internal steady state of calcium ions within the cytosol of a cell or between the cytosol and its surroundings.',http://purl.obolibrary.org/obo/GO_0006874
http://purl.obolibrary.org/obo/GO_0051481,'negative regulation of cytosolic calcium ion concentration',,'Any process that decreases the concentration of calcium ions in the cytosol.',http://purl.obolibrary.org/obo/GO_0051480
http://purl.obolibrary.org/obo/GO_0051580,'regulation of neurotransmitter uptake',,"'Any process that modulates the frequency, rate or extent of the directed movement of a neurotransmitter into a neuron or glial cell.'",http://purl.obolibrary.org/obo/GO_0065008	http://purl.obolibrary.org/obo/GO_0051049
http://purl.obolibrary.org/obo/GO_0051584,'regulation of dopamine uptake involved in synaptic transmission',,"'Any process that modulates the frequency, rate or extent of the directed movement of the catecholamine neurotransmitter dopamine into a cell.'",http://purl.obolibrary.org/obo/GO_0051940
http://purl.obolibrary.org/obo/GO_0051606,'detection of stimulus',,'The series of events in which a stimulus is received by a cell or organism and converted into a molecular signal.',http://purl.obolibrary.org/obo/GO_0050896
http://purl.obolibrary.org/obo/GO_0051641,'cellular localization',,"'A cellular localization process whereby a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a cell including the localization of substances or cellular entities to the cell membrane.'",http://purl.obolibrary.org/obo/GO_0009987	http://purl.obolibrary.org/obo/GO_0051179
http://purl.obolibrary.org/obo/GO_0051649,'establishment of localization in cell',,"'Any process, occuring in a cell, that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation.'",http://purl.obolibrary.org/obo/GO_0051234
http://purl.obolibrary.org/obo/GO_0051707,'response to other organism',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism.'",http://purl.obolibrary.org/obo/GO_0043207	http://purl.obolibrary.org/obo/GO_0044419
http://purl.obolibrary.org/obo/GO_0051716,'cellular response to stimulus',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell.'",http://purl.obolibrary.org/obo/GO_0009987	http://purl.obolibrary.org/obo/GO_0050896
http://purl.obolibrary.org/obo/GO_0051897,'positive regulation of protein kinase B signaling',,"'Any process that activates or increases the frequency, rate or extent of protein kinase B signaling, a series of reactions mediated by the intracellular serine/threonine kinase protein kinase B.'",http://purl.obolibrary.org/obo/GO_1902533	http://purl.obolibrary.org/obo/GO_1902531
http://purl.obolibrary.org/obo/GO_0051937,'catecholamine transport',,"'The directed movement of catecholamines, a group of physiologically important biogenic amines that possess a catechol (3,4-dihydroxyphenyl) nucleus and are derivatives of 3,4-dihydroxyphenylethylamine.'",http://purl.obolibrary.org/obo/GO_0015844	http://purl.obolibrary.org/obo/GO_0015850
http://purl.obolibrary.org/obo/GO_0051940,'regulation of catecholamine uptake involved in synaptic transmission',,"'Any process that modulates the frequency, rate or extent of the directed movement of catecholamine neurotransmitters into a neuron or glial cell.'",http://purl.obolibrary.org/obo/GO_0051580	http://purl.obolibrary.org/obo/GO_0044070
http://purl.obolibrary.org/obo/GO_0055065,'metal ion homeostasis',,'Any process involved in the maintenance of an internal steady state of metal ions within an organism or cell.',http://purl.obolibrary.org/obo/GO_0055080	http://purl.obolibrary.org/obo/GO_0098771
http://purl.obolibrary.org/obo/GO_0055074,'calcium ion homeostasis',,'Any process involved in the maintenance of an internal steady state of calcium ions within an organism or cell.',http://purl.obolibrary.org/obo/GO_0072507	http://purl.obolibrary.org/obo/GO_0055065
http://purl.obolibrary.org/obo/GO_0055080,'cation homeostasis',,'Any process involved in the maintenance of an internal steady state of cations within an organism or cell.',http://purl.obolibrary.org/obo/GO_0050801
http://purl.obolibrary.org/obo/GO_0055082,'cellular chemical homeostasis',,'Any biological process involved in the maintenance of an internal steady state of a chemical at the level of the cell.',http://purl.obolibrary.org/obo/GO_0048878	http://purl.obolibrary.org/obo/GO_0019725
http://purl.obolibrary.org/obo/GO_0055085,'transmembrane transport',,"'The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other.'",http://purl.obolibrary.org/obo/GO_0009987	http://purl.obolibrary.org/obo/GO_0006810
http://purl.obolibrary.org/obo/GO_0060048,'cardiac muscle contraction',,'Muscle contraction of cardiac muscle tissue.',http://purl.obolibrary.org/obo/GO_0006936
http://purl.obolibrary.org/obo/GO_0060080,'inhibitory postsynaptic potential',,'A process that causes a temporary decrease in postsynaptic membrane potential due to the flow of negatively charged ions into the postsynaptic cell. The flow of ions that causes an IPSP is an inhibitory postsynaptic current (IPSC) and makes it more difficult for the neuron to fire an action potential.',http://purl.obolibrary.org/obo/GO_0065008
http://purl.obolibrary.org/obo/GO_0060134,'prepulse inhibition',,'The process in which a startle magnitude is reduced when the startling stimulus is preceded by a low-intensity prepulse.',http://purl.obolibrary.org/obo/GO_0032102
http://purl.obolibrary.org/obo/GO_0060158,'phospholipase C-activating dopamine receptor signaling pathway',,"'The series of molecular signals generated as a consequence of a dopamine receptor binding to its physiological ligand, where the pathway proceeds with activation of phospholipase C (PLC) and a subsequent release of inositol trisphosphate (IP3) and diacylglycerol (DAG).'",http://purl.obolibrary.org/obo/GO_0007212	http://purl.obolibrary.org/obo/GO_0007200
http://purl.obolibrary.org/obo/GO_0060191,'regulation of lipase activity',,"'Any process that modulates the frequency, rate or extent of lipase activity, the hydrolysis of a lipid or phospholipid.'",http://purl.obolibrary.org/obo/GO_0051336
http://purl.obolibrary.org/obo/GO_0060193,'positive regulation of lipase activity',,"'Any process that increases the frequency, rate or extent of lipase activity, the hydrolysis of a lipid or phospholipid.'",http://purl.obolibrary.org/obo/GO_0060191	http://purl.obolibrary.org/obo/GO_0051345
http://purl.obolibrary.org/obo/GO_0060255,'regulation of macromolecule metabolic process',,"'Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.'",http://purl.obolibrary.org/obo/GO_0019222
http://purl.obolibrary.org/obo/GO_0060341,'regulation of cellular localization',,"'Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell.'",http://purl.obolibrary.org/obo/GO_0032879	http://purl.obolibrary.org/obo/GO_0050794
http://purl.obolibrary.org/obo/GO_0060402,'calcium ion transport into cytosol',,'The directed movement of calcium ions (Ca2+) into the cytosol.',http://purl.obolibrary.org/obo/GO_0007204	http://purl.obolibrary.org/obo/GO_0051649	http://purl.obolibrary.org/obo/GO_0006816
http://purl.obolibrary.org/obo/GO_0060548,'negative regulation of cell death',,"'Any process that decreases the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death.'",http://purl.obolibrary.org/obo/GO_0010941	http://purl.obolibrary.org/obo/GO_0048523
http://purl.obolibrary.org/obo/GO_0060627,'regulation of vesicle-mediated transport',,"'Any process that modulates the rate, frequency, or extent of vesicle-mediated transport, the directed movement of substances, either within a vesicle or in the vesicle membrane, into, out of or within a cell.'",http://purl.obolibrary.org/obo/GO_0051049	http://purl.obolibrary.org/obo/GO_0050794
http://purl.obolibrary.org/obo/GO_0065003,'protein-containing complex assembly',,"'The aggregation, arrangement and bonding together of a set of macromolecules to form a protein-containing complex.'",http://purl.obolibrary.org/obo/GO_0043933	http://purl.obolibrary.org/obo/GO_0016043
http://purl.obolibrary.org/obo/GO_0065007,'biological regulation',,"'Any process that modulates a measurable attribute of any biological process, quality or function.'",http://purl.obolibrary.org/obo/GO_0008150
http://purl.obolibrary.org/obo/GO_0065008,'regulation of biological quality',,"'Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc.'",http://purl.obolibrary.org/obo/GO_0065007
http://purl.obolibrary.org/obo/GO_0065009,'regulation of molecular function',,"'Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding.'",http://purl.obolibrary.org/obo/GO_0065007
http://purl.obolibrary.org/obo/GO_0070201,'regulation of establishment of protein localization',,"'Any process that modulates the frequency, rate or extent of the directed movement of a protein to a specific location.'",http://purl.obolibrary.org/obo/GO_0032879
http://purl.obolibrary.org/obo/GO_0070302,'regulation of stress-activated protein kinase signaling cascade',,"'Any process that modulates the frequency, rate or extent of signaling via a stress-activated protein kinase signaling cascade.'",http://purl.obolibrary.org/obo/GO_1902531	http://purl.obolibrary.org/obo/GO_0080135
http://purl.obolibrary.org/obo/GO_0070374,'positive regulation of ERK1 and ERK2 cascade',,"'Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade.'",http://purl.obolibrary.org/obo/GO_0043410	http://purl.obolibrary.org/obo/GO_0043408
http://purl.obolibrary.org/obo/GO_0070588,'calcium ion transmembrane transport',,'A process in which a calcium ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore.',http://purl.obolibrary.org/obo/GO_0098662	http://purl.obolibrary.org/obo/GO_0006816
http://purl.obolibrary.org/obo/GO_0070727,'cellular macromolecule localization',,"'Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell.'",http://purl.obolibrary.org/obo/GO_0033036	http://purl.obolibrary.org/obo/GO_0051641
http://purl.obolibrary.org/obo/GO_0070848,'response to growth factor',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.'",http://purl.obolibrary.org/obo/GO_0010033
http://purl.obolibrary.org/obo/GO_0070887,'cellular response to chemical stimulus',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus.'",http://purl.obolibrary.org/obo/GO_0051716	http://purl.obolibrary.org/obo/GO_0042221
http://purl.obolibrary.org/obo/GO_0071071,'regulation of phospholipid biosynthetic process',,"'Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of phospholipids.'",http://purl.obolibrary.org/obo/GO_1903725	http://purl.obolibrary.org/obo/GO_0031326	http://purl.obolibrary.org/obo/GO_0046890
http://purl.obolibrary.org/obo/GO_0071073,'positive regulation of phospholipid biosynthetic process',,"'Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of phospholipids.'",http://purl.obolibrary.org/obo/GO_0046889	http://purl.obolibrary.org/obo/GO_0031328	http://purl.obolibrary.org/obo/GO_0071071	http://purl.obolibrary.org/obo/GO_1903727
http://purl.obolibrary.org/obo/GO_0071216,'cellular response to biotic stimulus',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism.'",http://purl.obolibrary.org/obo/GO_0051716	http://purl.obolibrary.org/obo/GO_0009607
http://purl.obolibrary.org/obo/GO_0071219,'cellular response to molecule of bacterial origin',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of bacterial origin such as peptides derived from bacterial flagellin.'",http://purl.obolibrary.org/obo/GO_0071216	http://purl.obolibrary.org/obo/GO_0002237
http://purl.obolibrary.org/obo/GO_0071222,'cellular response to lipopolysaccharide',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria.'",http://purl.obolibrary.org/obo/GO_1901701	http://purl.obolibrary.org/obo/GO_0071219	http://purl.obolibrary.org/obo/GO_0071396	http://purl.obolibrary.org/obo/GO_0032496
http://purl.obolibrary.org/obo/GO_0071310,'cellular response to organic substance',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus.'",http://purl.obolibrary.org/obo/GO_0070887	http://purl.obolibrary.org/obo/GO_0010033
http://purl.obolibrary.org/obo/GO_0071363,'cellular response to growth factor stimulus',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.'",http://purl.obolibrary.org/obo/GO_0070848	http://purl.obolibrary.org/obo/GO_0071310
http://purl.obolibrary.org/obo/GO_0071383,'cellular response to steroid hormone stimulus',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a steroid hormone stimulus.'",http://purl.obolibrary.org/obo/GO_0071407	http://purl.obolibrary.org/obo/GO_0071396	http://purl.obolibrary.org/obo/GO_0032870	http://purl.obolibrary.org/obo/GO_0048545
http://purl.obolibrary.org/obo/GO_0071396,'cellular response to lipid',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus.'",http://purl.obolibrary.org/obo/GO_0033993	http://purl.obolibrary.org/obo/GO_0071310
http://purl.obolibrary.org/obo/GO_0071407,'cellular response to organic cyclic compound',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus.'",http://purl.obolibrary.org/obo/GO_0014070	http://purl.obolibrary.org/obo/GO_0071310
http://purl.obolibrary.org/obo/GO_0071417,'cellular response to organonitrogen compound',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organonitrogen stimulus. An organonitrogen compound is formally a compound containing at least one carbon-nitrogen bond.'",http://purl.obolibrary.org/obo/GO_1901699	http://purl.obolibrary.org/obo/GO_0071495	http://purl.obolibrary.org/obo/GO_0010243	http://purl.obolibrary.org/obo/GO_0071310
http://purl.obolibrary.org/obo/GO_0071495,'cellular response to endogenous stimulus',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism.'",http://purl.obolibrary.org/obo/GO_0009719
http://purl.obolibrary.org/obo/GO_0071702,'organic substance transport',,"'The directed movement of organic substances into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or pore. An organic substance is a molecular entity that contains carbon.'",http://purl.obolibrary.org/obo/GO_0006811
http://purl.obolibrary.org/obo/GO_0071704,'organic substance metabolic process',,"'The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon.'",http://purl.obolibrary.org/obo/GO_0008152
http://purl.obolibrary.org/obo/GO_0071705,'nitrogen compound transport',,"'The directed movement of nitrogen-containing compounds into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.'",http://purl.obolibrary.org/obo/GO_0006810
http://purl.obolibrary.org/obo/GO_0071715,'icosanoid transport',,"'The directed movement of icosanoids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Icosanoids are unsaturated C20 fatty acids and skeletally related compounds.'",http://purl.obolibrary.org/obo/GO_0046942
http://purl.obolibrary.org/obo/GO_0071867,'response to monoamine',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a monoamine stimulus. A monoamine is any of a group of molecular messengers that contain one amino group that is connected to an aromatic ring by ethylene group (-CH2-CH2-). Monoamines are derived from the aromatic amino acids phenylalanine, tyrosine, histidine and tryptophan.'",http://purl.obolibrary.org/obo/GO_0010243
http://purl.obolibrary.org/obo/GO_0071868,'cellular response to monoamine stimulus',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a monoamine stimulus. A monoamine is any of a group of molecular messengers that contain one amino group that is connected to an aromatic ring by ethylene group (-CH2-CH2-). Monoamines are derived from the aromatic amino acids phenylalanine, tyrosine, histidine and tryptophan.'",http://purl.obolibrary.org/obo/GO_0071867	http://purl.obolibrary.org/obo/GO_0071417
http://purl.obolibrary.org/obo/GO_0071869,'response to catecholamine',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a catecholamine stimulus. A catecholamine is any of a group of biogenic amines that includes 4-(2-aminoethyl)pyrocatechol [4-(2-aminoethyl)benzene-1,2-diol] and derivatives formed by substitution.'",http://purl.obolibrary.org/obo/GO_0071867	http://purl.obolibrary.org/obo/GO_1901700	http://purl.obolibrary.org/obo/GO_0014070
http://purl.obolibrary.org/obo/GO_0071870,'cellular response to catecholamine stimulus',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a catecholamine stimulus. A catecholamine is any of a group of biogenic amines that includes 4-(2-aminoethyl)pyrocatechol [4-(2-aminoethyl)benzene-1,2-diol] and derivatives formed by substitution.'",http://purl.obolibrary.org/obo/GO_1901701	http://purl.obolibrary.org/obo/GO_0071868	http://purl.obolibrary.org/obo/GO_0071869	http://purl.obolibrary.org/obo/GO_0071407
http://purl.obolibrary.org/obo/GO_0071900,'regulation of protein serine/threonine kinase activity',,"'Any process that modulates the rate, frequency, or extent of protein serine/threonine kinase activity.'",http://purl.obolibrary.org/obo/GO_0045859
http://purl.obolibrary.org/obo/GO_0071902,'positive regulation of protein serine/threonine kinase activity',,"'Any process that increases the rate, frequency, or extent of protein serine/threonine kinase activity.'",http://purl.obolibrary.org/obo/GO_0071900	http://purl.obolibrary.org/obo/GO_0045860
http://purl.obolibrary.org/obo/GO_0072503,'cellular divalent inorganic cation homeostasis',,'Any process involved in the maintenance of an internal steady state of divalent cations at the level of a cell.',http://purl.obolibrary.org/obo/GO_0030003	http://purl.obolibrary.org/obo/GO_0072507
http://purl.obolibrary.org/obo/GO_0072507,'divalent inorganic cation homeostasis',,'Any process involved in the maintenance of an internal steady state of divalent cations within an organism or cell.',http://purl.obolibrary.org/obo/GO_0055080	http://purl.obolibrary.org/obo/GO_0098771
http://purl.obolibrary.org/obo/GO_0072594,'establishment of protein localization to organelle',,'The directed movement of a protein to a specific location on or in an organelle. Encompasses establishment of localization in the membrane or lumen of a membrane-bounded organelle.',http://purl.obolibrary.org/obo/GO_0045184	http://purl.obolibrary.org/obo/GO_0033365
http://purl.obolibrary.org/obo/GO_0072599,'establishment of protein localization to endoplasmic reticulum',,'The directed movement of a protein to a specific location in the endoplasmic reticulum.',http://purl.obolibrary.org/obo/GO_0072594	http://purl.obolibrary.org/obo/GO_0033365
http://purl.obolibrary.org/obo/GO_0080090,'regulation of primary metabolic process',,"'Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism.'",http://purl.obolibrary.org/obo/GO_0019222
http://purl.obolibrary.org/obo/GO_0080135,'regulation of cellular response to stress',,"'Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation).'",http://purl.obolibrary.org/obo/GO_0048583	http://purl.obolibrary.org/obo/GO_0050794
http://purl.obolibrary.org/obo/GO_0080164,'regulation of nitric oxide metabolic process',,"'Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nitric oxide, nitrogen monoxide (NO), a colorless gas only slightly soluble in water.'",http://purl.obolibrary.org/obo/GO_2000377	http://purl.obolibrary.org/obo/GO_0051171
http://purl.obolibrary.org/obo/GO_0090087,'regulation of peptide transport',,"'Any process that modulates the frequency, rate or extent of the directed movement of peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.'",http://purl.obolibrary.org/obo/GO_0044070
http://purl.obolibrary.org/obo/GO_0090150,'establishment of protein localization to membrane',,'The directed movement of a protein to a specific location in a membrane.',http://purl.obolibrary.org/obo/GO_0034613	http://purl.obolibrary.org/obo/GO_0045184
http://purl.obolibrary.org/obo/GO_0090218,'positive regulation of lipid kinase activity',,"'Any process that increases the frequency, rate or extent of lipid kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a simple or complex lipid.'",http://purl.obolibrary.org/obo/GO_0045834	http://purl.obolibrary.org/obo/GO_0033674	http://purl.obolibrary.org/obo/GO_0043550
http://purl.obolibrary.org/obo/GO_0090304,'nucleic acid metabolic process',,'Any cellular metabolic process involving nucleic acids.',http://purl.obolibrary.org/obo/GO_0043170	http://purl.obolibrary.org/obo/GO_0006139
http://purl.obolibrary.org/obo/GO_0097305,'response to alcohol',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus.'",http://purl.obolibrary.org/obo/GO_1901700	http://purl.obolibrary.org/obo/GO_0010033
http://purl.obolibrary.org/obo/GO_0097553,'calcium ion transmembrane import into cytosol',,'A process in which a calcium ion is transported from one side of a membrane to the other into the cytosol by means of some agent such as a transporter or pore.',http://purl.obolibrary.org/obo/GO_0070588	http://purl.obolibrary.org/obo/GO_0060402
http://purl.obolibrary.org/obo/GO_0097746,'blood vessel diameter maintenance',,'Any process that modulates the diameter of blood vessels.',http://purl.obolibrary.org/obo/GO_0003018	http://purl.obolibrary.org/obo/GO_0065008
http://purl.obolibrary.org/obo/GO_0098542,'defense response to other organism',,'Reactions triggered in response to the presence of another organism that act to protect the cell or organism from damage caused by that organism.',http://purl.obolibrary.org/obo/GO_0051707	http://purl.obolibrary.org/obo/GO_0006952
http://purl.obolibrary.org/obo/GO_0098655,'cation transmembrane transport',,'The process in which a cation is transported across a membrane.',http://purl.obolibrary.org/obo/GO_0006812	http://purl.obolibrary.org/obo/GO_0034220
http://purl.obolibrary.org/obo/GO_0098662,'inorganic cation transmembrane transport',,'A process in which an inorganic cation is transported from one side of a membrane to the other by means of some agent such as a transporter or pore.',http://purl.obolibrary.org/obo/GO_0034220	http://purl.obolibrary.org/obo/GO_0098655
http://purl.obolibrary.org/obo/GO_0098771,'inorganic ion homeostasis',,'Any process involved in the maintenance of an internal steady state of inorganic ions within an organism or cell.',http://purl.obolibrary.org/obo/GO_0050801
